date,weight,P_cp,vol_guard_cap,ed_accel_signal,spread_signal,fisher_rho_signal,lambda_macro,s_t,sigma2_spread,roll_threshold,momentum_lockout,qqq_price,qqq_sma200
2020-01-24,0.9655089252237883,0.009120870867453891,1.9999999999999991,-0.0016992513561563394,-0.16245156247739512,-0.153226078580535,0.009118055555555556,0.00798199201340027,0.6833507414542448,1.0,False,214.62026977539062,186.16553009033203
2020-01-27,0.9655089252237883,0.009035797619479249,1.9999999999999991,0.0,1.4188584110710794,-0.12165305580356883,0.009027777777777777,0.008508894816439759,0.6942055492886188,1.0,False,210.1871795654297,186.32845252990722
2020-01-28,0.9655089252237883,0.008872961095761663,1.9999999999999991,0.0016992513561563394,0.5854712225797685,-0.11249896313721236,0.008868055555555556,0.00869092795610071,0.6938444751017813,1.0,False,213.41563415527344,186.50962394714355
2020-01-29,0.9655089252237883,0.008734040140550818,1.9999999999999991,2.8536014880453653e-05,0.6415967687764903,-0.09477439561191668,0.008729166666666666,0.008712484048325763,0.6939478451713211,1.0,False,213.76258850097656,186.68869956970215
2020-01-30,0.9655089252237883,0.008184890974534675,1.9999999999999991,9.14119431273952e-05,0.25371668405798087,-0.11042123190515253,0.008180555555555555,0.008670276602422478,0.6912780977677163,1.0,False,214.52391052246094,186.87143844604492
2020-01-31,0.9655089252237883,0.0059578170894231215,1.9999999999999991,0.004835815408438804,1.7059024000655227,-0.0774793404512201,0.005951388888888889,0.00845327984138253,0.7072078572446386,1.0,False,211.12196350097656,187.0341030883789
2020-02-03,0.9655089252237883,0.0062393252123036265,1.9999999999999991,0.0049486923874511035,1.3203955228230482,-0.056328379411514626,0.0062361111111111115,0.008276163471056218,0.7157004333368169,1.0,False,214.3118896484375,187.20960540771483
2020-02-04,0.9655089252237883,0.006259443902817445,1.9999999999999991,0.005621644298742512,0.4869396345958018,-0.05081180128793766,0.006256944444444445,0.008114825905597117,0.7142047164673399,1.0,False,219.2172088623047,187.40848526000977
2020-02-05,0.9655089252237883,0.006683425344671526,1.9999999999999991,0.005842281607447264,0.09739433683634083,-0.05316108985530182,0.006680555555555556,0.008000313860723071,0.710717913238521,1.0,False,219.9400177001953,187.60844146728516
2020-02-06,0.9655089252237883,0.008415699676811819,1.9999999999999991,0.005137664781872275,0.01571441923500431,0.03821058916605265,0.008409722222222221,0.008208006768767446,0.7070441479779296,1.0,False,221.8385467529297,187.80644721984862
2020-02-07,0.9655089252237883,0.00824185505218695,1.9999999999999991,0.008028918636539428,0.23863089176741528,0.6624423916233968,0.00823611111111111,0.008224930910477199,0.7041126456928904,1.0,False,220.8844451904297,188.00255500793457
2020-02-10,0.9655089252237883,0.008486311855695693,1.9999999999999991,0.014345478490632113,0.05318130621777452,0.4869584445820624,0.008479166666666666,0.008355621383086445,0.7005541963782508,1.0,False,223.55397033691406,188.2083238220215
2020-02-11,0.9655089252237883,0.008563572321726476,1.9999999999999991,0.011320304431212458,0.11536602672932902,0.43968861593542796,0.008555555555555556,0.008459596852406461,0.6971838791464939,1.0,False,223.59249877929688,188.4134715270996
2020-02-12,0.9655089252237883,0.008667053431276252,1.9999999999999991,0.001217166032821182,-0.5069077865588986,0.4251386516717757,0.008659722222222221,0.008563325141841356,0.6940284951157146,1.0,False,225.77049255371094,188.6277377319336
2020-02-13,0.9655089252237883,0.011765214534955134,1.9999999999999991,0.004499454331977848,-0.32633147188192463,0.3889582710801187,0.006750000000000001,0.010164269838398245,0.6903977301566034,1.0,False,225.48138427734375,188.84764427185058
2020-02-14,0.6406205446231947,0.1509588096823656,1.9999999999999991,0.004065512381658143,-0.5260461621898052,0.28939873978744907,0.009270833333333334,0.08056153976038193,0.6873440444301743,1.0,False,226.12709045410156,189.07370002746583
2020-02-18,0.0,0.901643722662702,1.9999999999999991,0.0012155928088419254,-0.026618421783329186,0.17835796630087325,0.006361111111111112,0.901643722662702,0.72,1.0,False,226.21380615234375,189.304115524292
2020-02-19,0.0,0.7662661949605547,1.9999999999999991,0.0025187675750953376,-0.22110941948098597,0.11209208432408936,0.008284722222222221,0.7662661949605547,0.72,1.0,False,228.38218688964844,189.53100914001465
2020-02-20,0.0,0.656362771028976,1.9999999999999991,0.002441482851883503,0.28853586983031754,0.03688816270982939,0.006666666666666666,0.7574739210460284,0.72,1.0,False,226.2620086669922,189.75290367126465
2020-02-21,0.0,0.7439234449512687,1.9999999999999991,0.0017572405535918323,0.9423549467036196,-0.08321495106851075,0.0056458333333333326,0.7439234449512687,0.72,1.0,False,221.91561889648438,189.97078132629395
2020-02-24,0.0,0.04716745971127331,0.5,0.0015246538377964303,4.213459042083032,-0.22110342873587133,0.005097222222222222,0.6881829661320692,3.471219722270138,1.0,False,213.35781860351562,190.1481204223633
2020-02-25,0.0,0.027020936991804356,0.5,0.00025807447557502083,5.085477295091359,-0.29898502854779574,0.008395833333333333,0.6352900038008481,5.617287162583911,1.0,False,207.55618286132812,190.30123947143554
2020-02-26,0.0,0.01349093430278413,0.5,0.0024600762798912545,4.7250133225099376,-0.3164356499749423,0.005430555555555555,0.585546078241003,6.260639780284511,1.0,False,208.6259307861328,190.45860595703124
2020-02-27,0.0,0.017988320804986958,0.5,0.011018188715306354,7.867994287633907,0.03272648086607557,0.008465277777777778,0.5401414576461218,9.633709737365397,1.0,False,198.17921447753906,190.59447731018065
2020-02-28,0.0,0.013584656143437169,0.5,0.02833995704264236,7.241881465132866,0.43190258602167914,0.007055555555555555,0.49801691352590705,10.87833076618899,1.0,False,198.33343505859375,190.72173538208008
2020-03-02,0.0,0.010141757609593825,0.5,0.026239655869869427,5.001853930178836,0.5203969744848818,0.0057152777777777775,0.45898690105260204,10.179681471618549,1.0,False,208.5681610107422,190.88795791625978
2020-03-03,0.0,0.009296832073451947,0.5,0.01172484906620097,5.542478096558956,0.5351052103466866,0.0055763888888888885,0.42301169553427004,9.739934650251408,1.0,False,201.87991333007812,191.01192962646485
2020-03-04,0.0,0.009618392961654133,0.5,0.0053011422139734865,4.126160542018678,0.5097268482020685,0.0060625,0.3899402313284608,8.967365458553312,1.0,False,210.3028106689453,191.18706466674806
2020-03-05,0.0,0.005960179066399495,0.5,0.0044091208473320265,5.6178544476955485,0.4595552707777833,0.003909722222222222,0.3592218271474959,8.626172839211293,1.0,False,203.91331481933594,191.34504707336427
2020-03-06,0.0,0.006827724573712663,0.5,0.005018157171023829,5.72131808025418,0.4192580700174125,0.004631944444444445,0.33103029894159325,8.316584673391098,1.0,False,200.472900390625,191.47682609558106
2020-03-09,0.0,0.007010653343845347,0.5,0.010661971668898373,7.429178843543548,0.4411595313305289,0.004888888888888889,0.3051087272937734,8.639169160892191,1.0,True,186.547119140625,191.54285423278807
2020-03-10,0.0,0.008379136573805443,0.5,0.024327054804528347,5.632496535449082,0.5563536108330411,0.005986111111111111,0.281370360036176,8.255977993747946,1.0,False,196.70469665527344,191.67293273925782
2020-03-11,0.0,0.008122432457757754,0.5,0.01906746635857559,6.2408253764963355,0.6496937066224937,0.005923611111111111,0.2595105258299025,8.030550352795979,2.076145218873073,True,188.1372528076172,191.76060508728028
2020-03-12,0.0,0.004535314790872271,0.5,0.004752128678836787,8.309782375882984,0.5273730515853939,0.0033680555555555556,0.2391125089467801,8.502225482078412,4.436950070411312,True,170.88668823242188,191.7652325439453
2020-03-13,0.0,0.005158444831861545,0.5,0.027602582740881676,5.450744007236985,0.5065428317723403,0.003895833333333333,0.22039618381758663,8.094518039575787,5.906795840549174,True,185.36175537109375,191.84922584533692
2020-03-16,0.0,0.006897389773108675,0.5,0.03958106116198701,7.62263931335318,0.5552784823122084,0.005284722222222222,0.2033162802940284,8.170763671531367,7.0570995379146515,True,163.15765380859375,191.81865516662597
2020-03-17,0.0,0.004339101914184514,0.6799999999999999,0.021417617518551535,6.255865702476772,0.522615656625631,0.0033680555555555556,0.1873981060236409,7.892101851955981,7.954403677333978,True,175.5318603515625,191.8634577178955
2020-03-18,0.0,0.007187485060940622,0.8383999999999999,0.03546256741731946,5.843314618800364,0.45812279236848685,0.0056458333333333326,0.1729812563466249,7.576401255572379,7.954403677333978,True,170.19284057617188,191.89990272521973
2020-03-19,0.0,0.007233797473858851,0.9777919999999999,0.045899212450495774,5.09492809848829,0.29301444010945454,0.005743055555555555,0.15972145963680362,7.235630149313953,7.954403677333978,True,171.21432495117188,191.91852104187012
2020-03-20,0.0,0.005523786510512435,1.1004569599999998,0.028126329359482005,4.345011376707217,0.10548515524462419,0.004430555555555556,0.14738564578670035,6.925545185461014,7.954403677333978,True,164.50686645507812,191.8973780822754
