date,target_beta,final_beta_base,raw_target_beta,raw_beta_base,entropy,predicted_regime,actual_regime,raw_regime,stable_regime,deployment_state,lock_active,target_bucket,close,actual_regime_probability,brier,prob_MID_CYCLE,prob_LATE_CYCLE,prob_BUST,prob_RECOVERY
2018-02-19,0.8358382556886939,0.46557565551347313,2.416188211534208,0.8984218668680292,0.6255046264189875,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,156.3546600341797,0.2997423609615571,0.8778232514978596,0.6168685120197069,0.2997423609615571,0.08328095606922155,0.00010817094951435183
2018-02-20,0.8358382556886939,0.46557565551347313,0.6109972944507132,0.8840550341146719,0.6539860282066681,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,156.66744995117188,0.3760297488963347,0.6898809421733412,0.5421191429539105,0.3760297488963347,0.08154021153506122,0.0003108966146935931
2018-02-21,0.8358382556886939,0.46557565551347313,0.9975235409999199,0.8348152478801074,0.6735902445351659,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,156.2219696044922,0.5566113072619171,0.320764917572684,0.3355008902195421,0.5566113072619171,0.10775211819893883,0.00013568431960194673
2018-02-22,0.8358382556886939,0.46557565551347313,0.8586919103051891,0.8790920979758435,0.6468432301532124,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,156.2029571533203,0.43299198592308946,0.5741362304556187,0.49791420036765965,0.43299198592308946,0.06869814368410616,0.0003956700251447006
2018-02-23,0.9248681474759964,0.46557565551347313,1.9555247721652071,0.9264756883619827,0.5401181011598783,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,159.3971710205078,0.24411223066556714,1.0706806804749487,0.7048724830558883,0.24411223066556714,0.0496723235545971,0.0013429627239473511
2018-02-26,0.9248681474759964,0.46557565551347313,1.156987505111679,0.8861393919966903,0.650158467665085,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,161.51084899902344,0.37918562811561335,0.6868611922791236,0.5437282837278492,0.37918562811561335,0.076220151993068,0.0008659361634695353
2018-02-27,0.9248681474759964,0.46557565551347313,1.3863649680249917,0.9152261209415429,0.5722093473757597,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,159.5109100341797,0.2905964225323511,0.9363486160129189,0.6559347957948564,0.2905964225323511,0.05333578786544373,0.0001329938073489021
2018-02-28,0.9248681474759964,0.46557565551347313,1.6140028346562192,0.9347142805000679,0.5003961930748942,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,158.48724365234375,0.23711098557236573,1.1117404568211868,0.7269538340095875,0.23711098557236573,0.03576173404543939,0.0001734463726074055
2018-03-01,0.9248681474759964,0.46557565551347313,1.9307922647361635,0.8656582080123553,0.6342382956716901,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,155.899658203125,0.5175689418337825,0.4133304059578561,0.4204551928952059,0.5175689418337825,0.06170931691331548,0.0002665483576960309
2018-03-02,0.9248681474759964,0.46557565551347313,2.0696537873238463,0.8311698193843002,0.6742464860333254,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,157.33091735839844,0.5694183698119445,0.2996340554526467,0.3195536504793589,0.5694183698119445,0.11008217437363431,0.0009458053350622561
2018-03-05,0.9248681474759964,0.46557565551347313,0.9286081457345539,0.8123092663669429,0.7100395772977149,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,159.0749053955078,0.5481485286741868,0.3155970256193746,0.2949810637445541,0.5481485286741868,0.1562467810939093,0.0006236264873496959
2018-03-06,0.9248681474759964,0.46557565551347313,0.5248009024058551,0.8789478460247515,0.6275457501885955,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,159.74790954589844,0.4698418379803578,0.5100658024607477,0.47545142200654383,0.4698418379803578,0.054257433967478015,0.0004493060456204056
2018-03-07,0.6906677451503865,0.48314602445925864,1.34286932371567,0.939383632256127,0.4796275830303342,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,160.11752319335938,0.25331863404270644,1.0846662739989286,0.7257613346291079,0.25331863404270644,0.02007440678025066,0.000845624547935099
2018-03-08,0.6906677451503865,0.48314602445925864,0.7657737244023908,0.8988609932120386,0.5819007666853809,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,160.99899291992188,0.4273771278270852,0.6215061755259172,0.5409474152311943,0.4273771278270852,0.031385211527860564,0.0002902454138599257
2018-03-09,0.6906677451503865,0.48314602445925864,1.6967884832951108,0.8012803513310137,0.1227748743281453,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,QQQ,164.12684631347656,0.9659943985927655,0.001803106992661291,0.022903848250415422,0.9659943985927655,0.011051573776858645,5.017937996050582e-05
