date,target_beta,final_beta_base,raw_target_beta,raw_beta_base,entropy,predicted_regime,actual_regime,raw_regime,stable_regime,deployment_state,lock_active,target_bucket,close,daily_price_return,return_l4,return_base
2020-01-15,0.36533809951053686,0.5,1.0840899075954413,0.8763298217213201,0.7845901453480061,LATE_CYCLE,MID_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,212.1820526123047,0.0004087804780485982,2.3050153470401064e-06,0.0002043902390242991
2020-01-16,0.36533809951053686,0.5,1.94462341625258,0.8907919724445026,0.8316941419954005,LATE_CYCLE,MID_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,214.21546936035156,0.009583358832720323,0.00350116610287356,0.004791679416360162
2020-01-17,0.36533809951053686,0.5,1.680861066480754,0.8719771260397872,0.7837253770366287,LATE_CYCLE,MID_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,215.27557373046875,0.004948775983744991,0.0018079764128047823,0.0024743879918724954
2020-01-20,0.36533809951053686,0.5,1.7288667098859536,0.8725440542291104,0.8014455540844807,LATE_CYCLE,MID_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,215.27557373046875,0.0,0.0,0.0
2020-01-21,0.36533809951053686,0.5,2.319399646887012,0.8692768648554143,0.7892084370970508,LATE_CYCLE,MID_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,215.17926025390625,-0.0004473962135763676,-0.0001634508823962004,-0.0002236981067881838
2020-01-22,0.36533809951053686,0.5,2.3595451536633503,0.9223361040352975,0.7014300299151429,MID_CYCLE,MID_CYCLE,MID_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,215.74783325195312,0.002642322486730242,0.0009653410755959824,0.001321161243365121
2020-01-23,0.36533809951053686,0.5,1.1754696887745777,0.9423466528747776,0.6563092291868443,MID_CYCLE,MID_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,216.4416961669922,0.003216082889827998,0.0011749576108381161,0.001608041444913999
2020-01-24,0.36533809951053686,0.49821064665050413,0.08019564559654173,0.9851178198627424,0.49177021445028973,MID_CYCLE,MID_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,214.62026977539062,-0.008415321187449365,-0.0030744374493935052,-0.0042076605937246825
2020-01-27,0.36533809951053686,0.49821064665050413,0.14849677422106192,1.005208364357968,0.36033360412971893,MID_CYCLE,MID_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,210.18716430664062,-0.020655576816623333,-0.007546269178479074,-0.010290828282749073
2020-01-28,1.4532448088966754,0.49821064665050413,2.71169037915016,1.057112299937891,0.4499573528876175,RECOVERY,MID_CYCLE,RECOVERY,RECOVERY,DEPLOY_BASE,False,QLD,213.4156036376953,0.015359831042511818,0.005611531481874215,0.007652431356132299
2020-01-29,1.4532448088966754,0.49821064665050413,2.372915908688723,1.0103159678922815,0.5813503113665579,MID_CYCLE,MID_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,True,QLD,213.76255798339844,0.0016257215488897359,0.0023625714016354714,0.0008099517841460144
2020-01-30,1.4532448088966754,0.49821064665050413,0.6813693354505739,1.0076359529995649,0.4921351934695512,MID_CYCLE,MID_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QLD,214.52389526367188,0.0035616025905367277,0.005175880476050451,0.0017744283297434138
2020-01-31,1.4532448088966754,0.49821064665050413,0.22804858510920503,1.0288017149218232,0.7034563813068438,RECOVERY,MID_CYCLE,RECOVERY,MID_CYCLE,DEPLOY_BASE,False,QLD,211.12197875976562,-0.015857984024227,-0.0230455329627743,-0.007900616475283498
2020-02-03,1.4532448088966754,0.49821064665050413,1.9709040542323712,0.9786166766035684,0.8302942169616032,RECOVERY,MID_CYCLE,RECOVERY,MID_CYCLE,DEPLOY_BASE,False,QLD,214.31187438964844,0.015109254131767003,0.02195744513329104,0.00752759127139444
2020-02-04,0.9217052466985654,0.49821064665050413,2.4830145143189353,1.025804056965277,0.7148576632521886,RECOVERY,MID_CYCLE,RECOVERY,RECOVERY,DEPLOY_BASE,False,QLD,219.2172088623047,0.02288876660066763,0.03326298124446784,0.011403427209151083
2020-02-05,0.9217052466985654,0.49821064665050413,1.7103406662176,1.0067513366309508,0.4853976096985173,MID_CYCLE,MID_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QLD,219.9400177001953,0.0032972267170168212,0.00303907116462909,0.0016427134548382693
2020-02-06,0.9217052466985654,0.49821064665050413,0.9547287309898639,0.9972298781694323,0.23843513884231057,MID_CYCLE,MID_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,221.83856201171875,0.008632100385257635,0.00795625221512067,0.004300604314891272
2020-02-07,0.9217052466985654,0.49821064665050413,1.8347479033076703,0.9976077781281897,0.19584467578167755,MID_CYCLE,MID_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,True,QQQ,220.88442993164062,-0.004301019946332474,-0.003964272650689823,-0.0021428139287190183
