date,expected_target_beta,expected_deployment_state,rolling_drawdown,available_new_cash,erp,capitulation_score,tactical_stress_score,five_day_return,twenty_day_return
1999-09-27 04:00:00+00:00,0.8,DEPLOY_SLOW,0.0466569431044932,51.09981918334961,,0,10,-0.0466569431044932,0.010438613198562985
1999-09-28 04:00:00+00:00,0.8,DEPLOY_SLOW,0.04222540141364106,51.33735275268555,,0,10,-0.018667928851454407,0.029645289100346917
1999-09-29 04:00:00+00:00,0.8,DEPLOY_SLOW,0.06143024328642932,50.307960510253906,,20,10,-0.04842721602079558,-0.0020943417813240606
1999-09-30 04:00:00+00:00,0.8,DEPLOY_SLOW,0.05158175606564952,50.835845947265625,,20,10,0.0031249251964537983,0.001169581504985695
1999-10-01 04:00:00+00:00,0.8,DEPLOY_SLOW,0.05121231858705344,50.85564804077149,,20,10,0.002210252184203565,0.005085854660916489
1999-10-04 04:00:00+00:00,0.8,DEPLOY_SLOW,0.02991461446555188,51.99721908569336,,0,10,0.017561704066384687,-0.017456228418398778
1999-10-05 04:00:00+00:00,0.8,DEPLOY_SLOW,0.023020559540852803,52.36674499511719,,0,10,0.02005152558977219,-0.00601195149513889
1999-10-06 04:00:00+00:00,0.8,DEPLOY_SLOW,0.003446422527159987,53.41593170166016,,0,10,0.061778914507432336,0.027806487673992075
1999-10-07 04:00:00+00:00,0.8,DEPLOY_SLOW,0.005785884826602805,53.29053497314453,,0,10,0.0482865777118231,0.011016405629526549
1999-10-08 04:00:00+00:00,1.0,DEPLOY_BASE,0.0,53.85143280029297,,0,10,0.05890761154237434,0.010024381968819274
1999-10-11 04:00:00+00:00,0.8,DEPLOY_SLOW,0.0,54.61026382446289,,0,10,0.050253547876534244,0.03670330482036244
1999-10-12 04:00:00+00:00,1.0,DEPLOY_BASE,0.022716304199995596,53.369720458984375,,0,10,0.019152908281022674,0.0075991875282723775
1999-10-13 04:00:00+00:00,1.0,DEPLOY_BASE,0.05171568690798167,51.78605651855469,,20,10,-0.030512903757041854,-0.0030487807117013377
1999-10-14 04:00:00+00:00,1.0,DEPLOY_BASE,0.04579493652901112,52.10939025878906,,0,10,-0.022164249522934942,0.0036856717581672527
1999-10-15 04:00:00+00:00,1.0,DEPLOY_BASE,0.07394846781723607,50.57191848754883,,20,10,-0.06089929538005345,-0.05429387692268406
1999-10-18 04:00:00+00:00,1.0,DEPLOY_FAST,0.08566919253217065,49.931846618652344,,20,10,-0.08566919253217065,-0.068447206807841
1999-10-19 04:00:00+00:00,1.0,DEPLOY_FAST,0.08071527917532528,50.2023811340332,,20,10,-0.05934712225793526,-0.040363321962051724
1999-10-20 04:00:00+00:00,1.0,DEPLOY_BASE,0.05268224451763037,51.733272552490234,,20,10,-0.0010192698500905983,-0.02146750359529459
1999-10-21 04:00:00+00:00,1.0,DEPLOY_BASE,0.037216135260226935,52.577880859375,,0,10,0.008990521636489834,0.0374998550975334
1999-10-22 04:00:00+00:00,1.0,DEPLOY_BASE,0.041566168402039305,52.34032440185547,,0,10,0.034968139773895235,0.03146871073458901
1999-10-25 04:00:00+00:00,1.0,DEPLOY_BASE,0.0410823656988214,52.36674499511719,,0,10,0.048764436754383356,0.024793156453680743
1999-10-26 04:00:00+00:00,1.0,DEPLOY_BASE,0.04881573466655931,51.94442367553711,,0,10,0.03470039671729719,0.011825131026449442
1999-10-27 04:00:00+00:00,1.0,DEPLOY_BASE,0.05026574571383002,51.865238189697266,,20,10,0.0025508851595099635,0.0309548958782766
1999-10-28 04:00:00+00:00,1.0,DEPLOY_BASE,0.01739964359541546,53.660064697265625,,0,10,0.02058249248928523,0.05555565560824327
1999-10-29 04:00:00+00:00,0.8,DEPLOY_SLOW,0.0,55.5340690612793,,0,10,0.06101881667570663,0.09199412849398891
1999-11-01 05:00:00+00:00,0.8,DEPLOY_SLOW,0.005227943574093619,55.24374008178711,,0,10,0.05493935296032215,0.06243643512441244
1999-11-02 05:00:00+00:00,0.8,DEPLOY_SLOW,0.004633902789566879,55.276729583740234,,0,10,0.06415136933692556,0.05556932341115295
1999-11-03 05:00:00+00:00,0.8,DEPLOY_SLOW,0.0,56.37870407104492,,0,10,0.08702294713926961,0.0554660805306646
1999-11-04 05:00:00+00:00,0.8,DEPLOY_SLOW,0.0,57.012176513671875,,0,10,0.062469395728795396,0.0698368207863338
1999-11-05 05:00:00+00:00,0.8,DEPLOY_SLOW,0.0,57.59283447265625,,0,10,0.037072115301063135,0.06947636261115275
1999-11-08 05:00:00+00:00,0.8,DEPLOY_SLOW,0.0,58.75420379638672,,0,10,0.06354500454535561,0.07588207200836727
1999-11-09 05:00:00+00:00,0.8,DEPLOY_SLOW,0.0067381886918777,58.358306884765625,,0,10,0.05574818416775229,0.09347222325466498
1999-11-10 05:00:00+00:00,0.8,DEPLOY_SLOW,0.0,59.12373352050781,,0,10,0.048689119317176566,0.14169213674966863
1999-11-11 05:00:00+00:00,0.8,DEPLOY_SLOW,0.0,60.179534912109375,,0,10,0.05555582319643504,0.15486929732322396
1999-11-12 05:00:00+00:00,0.8,DEPLOY_SLOW,0.0,60.97136306762695,,0,10,0.058662308009423514,0.20563674250638808
1999-11-15 05:00:00+00:00,0.8,DEPLOY_SLOW,0.0019481611937276488,60.85258102416992,,0,10,0.035714503681390175,0.2187128084591623
1999-11-16 05:00:00+00:00,0.8,DEPLOY_SLOW,0.0,62.396697998046875,,0,10,0.06919993620197817,0.2429031569529856
1999-11-17 05:00:00+00:00,0.8,DEPLOY_SLOW,0.013537206271107327,61.55202102661133,,0,10,0.041071281556690487,0.18979561875113693
1999-11-18 05:00:00+00:00,0.8,DEPLOY_SLOW,0.0,63.43921661376953,,0,10,0.05416595037533667,0.20657614146611003
1999-11-19 05:00:00+00:00,0.8,DEPLOY_SLOW,0.0,64.00675201416016,,0,10,0.0497838459534925,0.22289559236837886
1999-11-22 05:00:00+00:00,0.8,DEPLOY_SLOW,0.015258073402051875,63.03013229370117,,0,10,0.03578404124989132,0.20362898819810682
1999-11-23 05:00:00+00:00,0.8,DEPLOY_SLOW,0.010721744448681236,63.32048797607422,,0,10,0.014805110008485611,0.21900453399186692
1999-11-24 05:00:00+00:00,0.8,DEPLOY_SLOW,0.0,65.40562438964844,,0,10,0.0626072596604268,0.26106862076728854
1999-11-26 05:00:00+00:00,0.8,DEPLOY_SLOW,0.0,65.61682891845703,,0,10,0.03432596461499893,0.22282426025104463
1999-11-29 05:00:00+00:00,1.0,DEPLOY_BASE,0.01649305525276412,64.53460693359375,,0,10,0.008246863070271448,0.1620723643063644
1999-11-30 05:00:00+00:00,1.0,DEPLOY_BASE,0.053902556459027084,62.07991409301758,,20,10,-0.015075618059246176,0.12374567690582983
1999-12-01 05:00:00+00:00,1.0,DEPLOY_BASE,0.03338713234964963,63.42607116699219,,0,10,0.0016674412073049982,0.14742807044881867
1999-12-02 05:00:00+00:00,1.0,DEPLOY_BASE,0.002715763181543873,65.43862915039062,,0,10,0.0005046165532427427,0.16069764689746946
1999-12-03 05:00:00+00:00,1.0,DEPLOY_BASE,0.0,66.83094787597656,,0,10,0.018503164165832198,0.1722223560426619
1999-12-06 05:00:00+00:00,1.0,DEPLOY_BASE,0.0,67.4380111694336,,0,60,0.044989880217717104,0.17094447229284415
1999-12-07 05:00:00+00:00,1.0,DEPLOY_BASE,0.0,67.4380111694336,,0,10,0.08630967285791824,0.14779891160027803
