,hy_ig_spread,real_yield_10y,curve_10y_2y,chicago_fci,vix_3m_1m_ratio,ism_new_orders,ism_inventories,qqq_skew_20d_mean
1992-04-23,,,2.16,-0.74023,,4.137992143426761,0.24710887919798807,
1992-04-24,,,2.18,-0.74023,,4.137992143426761,0.24710887919798807,
1992-04-27,,,2.22,-0.76254,,4.137992143426761,0.24710887919798807,
1992-04-28,,,2.18,-0.76254,,0.0,0.0,
1992-04-29,,,2.17,-0.76254,,0.0,0.0,
1992-04-30,,,2.21,-0.76254,,0.0,0.0,
1992-05-01,,,2.15,-0.76254,,0.0,0.0,
1992-05-04,,,2.23,-0.78526,,0.0,0.0,
1992-05-05,,,2.26,-0.78526,,0.0,0.0,
1992-05-06,,,2.26,-0.78526,,0.0,0.0,
1992-05-07,,,2.21,-0.78526,,0.0,0.0,
1992-05-08,,,2.15,-0.78526,,0.0,0.0,
1992-05-11,,,2.12,-0.80671,,0.0,0.0,
1992-05-12,,,2.16,-0.80671,,0.0,0.0,
1992-05-13,,,2.17,-0.80671,,2.081797038969868,-0.05215945436445324,
1992-05-14,,,2.2,-0.80671,,2.081797038969868,-0.05215945436445324,
1992-05-15,,,2.21,-0.80671,,2.081797038969868,-0.05215945436445324,
1992-05-18,,,2.17,-0.82665,,2.081797038969868,-0.05215945436445324,
1992-05-19,,,2.16,-0.82665,,2.081797038969868,-0.05215945436445324,
1992-05-20,,,2.2,-0.82665,,2.081797038969868,-0.05215945436445324,
1992-05-21,,,2.12,-0.82665,,2.081797038969868,-0.05215945436445324,
1992-05-22,,,2.05,-0.82665,,2.081797038969868,-0.05215945436445324,
1992-05-25,,,2.11,-0.84496,,2.081797038969868,-0.05215945436445324,
1992-05-26,,,2.11,-0.84496,,2.081797038969868,-0.05215945436445324,
1992-05-27,,,2.11,-0.84496,,2.081797038969868,-0.05215945436445324,
1992-05-28,,,2.16,-0.84496,,2.081797038969868,-0.05215945436445324,
1992-05-29,,,2.14,-0.84496,,0.0,0.0,
1992-06-01,,,2.14,-0.86088,,0.0,0.0,
1992-06-02,,,2.1,-0.86088,,0.0,0.0,
1992-06-03,,,2.12,-0.86088,,0.0,0.0,
1992-06-04,,,2.14,-0.86088,,0.0,0.0,
1992-06-05,,,2.12,-0.86088,,0.0,0.0,
1992-06-08,,,2.18,-0.87546,,0.0,0.0,
1992-06-09,,,2.2,-0.87546,,0.0,0.0,
1992-06-10,,,2.22,-0.87546,,0.0,0.0,
1992-06-11,,,2.22,-0.87546,,0.0,0.0,
1992-06-12,,,2.24,-0.87546,,2.275505667926203,-0.010861186094501818,
1992-06-15,,,2.23,-0.88976,,2.275505667926203,-0.010861186094501818,
1992-06-16,,,2.23,-0.88976,,2.275505667926203,-0.010861186094501818,
1992-06-17,,,2.22,-0.88976,,2.275505667926203,-0.010861186094501818,
1992-06-18,,,2.23,-0.88976,,2.275505667926203,-0.010861186094501818,
1992-06-19,,,2.25,-0.88976,,2.275505667926203,-0.010861186094501818,
1992-06-22,,,2.24,-0.90333,,2.275505667926203,-0.010861186094501818,
1992-06-23,,,2.25,-0.90333,,2.275505667926203,-0.010861186094501818,
1992-06-24,,,2.15,-0.90333,,2.275505667926203,-0.010861186094501818,
1992-06-25,,,2.24,-0.90333,,2.275505667926203,-0.010861186094501818,
1992-06-26,,,2.25,-0.90333,,2.275505667926203,-0.010861186094501818,
1992-06-29,,,2.27,-0.9158,,2.275505667926203,-0.010861186094501818,
1992-06-30,,,2.29,-0.9158,,0.0,0.0,
1992-07-01,,,2.31,-0.9158,,0.0,0.0,
1992-07-02,,,2.28,-0.9158,,0.0,0.0,
1992-07-03,,,2.38,-0.9158,,0.0,0.0,
1992-07-06,,,2.38,-0.92642,,0.0,0.0,
1992-07-07,,,2.44,-0.92642,,0.0,0.0,
1992-07-08,,,2.47,-0.92642,,0.0,0.0,
1992-07-09,,,2.51,-0.92642,,0.0,0.0,
1992-07-10,,,2.51,-0.92642,,0.0,0.0,
1992-07-13,,,2.55,-0.934,,-0.39390399608812965,-0.10464962246655718,
1992-07-14,,,2.57,-0.934,,-0.39390399608812965,-0.10464962246655718,
1992-07-15,,,2.65,-0.934,,-0.39390399608812965,-0.10464962246655718,
1992-07-16,,,2.65,-0.934,,-0.39390399608812965,-0.10464962246655718,
1992-07-17,,,2.62,-0.934,,-0.39390399608812965,-0.10464962246655718,
1992-07-20,,,2.63,-0.93898,,-0.39390399608812965,-0.10464962246655718,
1992-07-21,,,2.6,-0.93898,,-0.39390399608812965,-0.10464962246655718,
1992-07-22,,,2.55,-0.93898,,-0.39390399608812965,-0.10464962246655718,
1992-07-23,,,2.56,-0.93898,,-0.39390399608812965,-0.10464962246655718,
1992-07-24,,,2.52,-0.93898,,-0.39390399608812965,-0.10464962246655718,
1992-07-27,,,2.48,-0.94055,,-0.39390399608812965,-0.10464962246655718,
1992-07-28,,,2.42,-0.94055,,-0.39390399608812965,-0.10464962246655718,
1992-07-29,,,2.36,-0.94055,,0.0,0.0,
1992-07-30,,,2.35,-0.94055,,0.0,0.0,
1992-07-31,,,2.36,-0.94055,,0.0,0.0,
1992-08-03,,,2.3,-0.93895,,0.0,0.0,
1992-08-04,,,2.32,-0.93895,,0.0,0.0,
1992-08-05,,,2.35,-0.93895,,0.0,0.0,
1992-08-06,,,2.35,-0.93895,,0.0,0.0,
1992-08-07,,,2.36,-0.93895,,0.0,0.0,
1992-08-10,,,2.39,-0.93391,,0.0,0.0,
1992-08-11,,,2.4,-0.93391,,0.0,0.0,
1992-08-12,,,2.35,-0.93391,,-0.10091092565319704,0.06524247125749838,
1992-08-13,,,2.29,-0.93391,,-0.10091092565319704,0.06524247125749838,
1992-08-14,,,2.36,-0.93391,,-0.10091092565319704,0.06524247125749838,
1992-08-17,,,2.39,-0.92594,,-0.10091092565319704,0.06524247125749838,
1992-08-18,,,2.43,-0.92594,,-0.10091092565319704,0.06524247125749838,
1992-08-19,,,2.44,-0.92594,,-0.10091092565319704,0.06524247125749838,
1992-08-20,,,2.41,-0.92594,,-0.10091092565319704,0.06524247125749838,
1992-08-21,,,2.42,-0.92594,,-0.10091092565319704,0.06524247125749838,
1992-08-24,,,2.4,-0.91445,,-0.10091092565319704,0.06524247125749838,
1992-08-25,,,2.41,-0.91445,,-0.10091092565319704,0.06524247125749838,
1992-08-26,,,2.41,-0.91445,,-0.10091092565319704,0.06524247125749838,
1992-08-27,,,2.42,-0.91445,,-0.10091092565319704,0.06524247125749838,
1992-08-28,,,2.41,-0.91445,,0.0,0.0,
1992-08-31,,,2.47,-0.89941,,0.0,0.0,
1992-09-01,,,2.47,-0.89941,,0.0,0.0,
1992-09-02,,,2.44,-0.89941,,0.0,0.0,
1992-09-03,,,2.44,-0.89941,,0.0,0.0,
1992-09-04,,,2.45,-0.89941,,0.0,0.0,
1992-09-07,,,2.51,-0.88088,,0.0,0.0,
1992-09-08,,,2.51,-0.88088,,0.0,0.0,
1992-09-09,,,2.46,-0.88088,,0.0,0.0,
1992-09-10,,,2.46,-0.88088,,0.0,0.0,
1992-09-11,,,2.48,-0.88088,,-1.3595784760708773,0.5343214038658894,
1992-09-14,,,2.5,-0.85935,,-1.3595784760708773,0.5343214038658894,
1992-09-15,,,2.52,-0.85935,,-1.3595784760708773,0.5343214038658894,
1992-09-16,,,2.51,-0.85935,,-1.3595784760708773,0.5343214038658894,
1992-09-17,,,2.54,-0.85935,,-1.3595784760708773,0.5343214038658894,
1992-09-18,,,2.54,-0.85935,,-1.3595784760708773,0.5343214038658894,
1992-09-21,,,2.55,-0.83361,,-1.3595784760708773,0.5343214038658894,
1992-09-22,,,2.51,-0.83361,,-1.3595784760708773,0.5343214038658894,
1992-09-23,,,2.52,-0.83361,,-1.3595784760708773,0.5343214038658894,
1992-09-24,,,2.57,-0.83361,,-1.3595784760708773,0.5343214038658894,
1992-09-25,,,2.57,-0.83361,,-1.3595784760708773,0.5343214038658894,
1992-09-28,,,2.63,-0.80448,,-1.3595784760708773,0.5343214038658894,
1992-09-29,,,2.6,-0.80448,,0.0,0.0,
1992-09-30,,,2.57,-0.80448,,0.0,0.0,
1992-10-01,,,2.57,-0.80448,,0.0,0.0,
1992-10-02,,,2.56,-0.80448,,0.0,0.0,
1992-10-05,,,2.55,-0.7734,,0.0,0.0,
1992-10-06,,,2.56,-0.7734,,0.0,0.0,
1992-10-07,,,2.56,-0.7734,,0.0,0.0,
1992-10-08,,,2.58,-0.7734,,0.0,0.0,
1992-10-09,,,2.58,-0.7734,,0.0,0.0,
1992-10-12,,,2.52,-0.74318,,0.0,0.0,
1992-10-13,,,2.52,-0.74318,,4.146024189753961,0.0068544251905500175,
1992-10-14,,,2.52,-0.74318,,4.146024189753961,0.0068544251905500175,
1992-10-15,,,2.49,-0.74318,,4.146024189753961,0.0068544251905500175,
1992-10-16,,,2.51,-0.74318,,4.146024189753961,0.0068544251905500175,
1992-10-19,,,2.56,-0.71606,,4.146024189753961,0.0068544251905500175,
1992-10-20,,,2.54,-0.71606,,4.146024189753961,0.0068544251905500175,
1992-10-21,,,2.52,-0.71606,,4.146024189753961,0.0068544251905500175,
1992-10-22,,,2.51,-0.71606,,4.146024189753961,0.0068544251905500175,
1992-10-23,,,2.5,-0.71606,,4.146024189753961,0.0068544251905500175,
1992-10-26,,,2.46,-0.69511,,4.146024189753961,0.0068544251905500175,
1992-10-27,,,2.44,-0.69511,,4.146024189753961,0.0068544251905500175,
1992-10-28,,,2.46,-0.69511,,4.146024189753961,0.0068544251905500175,
1992-10-29,,,2.43,-0.69511,,0.0,0.0,
1992-10-30,,,2.38,-0.69511,,0.0,0.0,
1992-11-02,,,2.4,-0.68297,,0.0,0.0,
1992-11-03,,,2.41,-0.68297,,0.0,0.0,
1992-11-04,,,2.43,-0.68297,,0.0,0.0,
1992-11-05,,,2.45,-0.68297,,0.0,0.0,
1992-11-06,,,2.48,-0.68297,,0.0,0.0,
1992-11-09,,,2.49,-0.68143,,0.0,0.0,
1992-11-10,,,2.43,-0.68143,,0.0,0.0,
1992-11-11,,,2.41,-0.68143,,0.0,0.0,
1992-11-12,,,2.41,-0.68143,,-2.5538813149432626,-0.05404080212366713,
1992-11-13,,,2.35,-0.68143,,-2.5538813149432626,-0.05404080212366713,
1992-11-16,,,2.28,-0.68964,,-2.5538813149432626,-0.05404080212366713,
1992-11-17,,,2.22,-0.68964,,-2.5538813149432626,-0.05404080212366713,
1992-11-18,,,2.19,-0.68964,,-2.5538813149432626,-0.05404080212366713,
1992-11-19,,,2.2,-0.68964,,-2.5538813149432626,-0.05404080212366713,
1992-11-20,,,2.22,-0.68964,,-2.5538813149432626,-0.05404080212366713,
1992-11-23,,,2.18,-0.70798,,-2.5538813149432626,-0.05404080212366713,
1992-11-24,,,2.17,-0.70798,,-2.5538813149432626,-0.05404080212366713,
1992-11-25,,,2.21,-0.70798,,-2.5538813149432626,-0.05404080212366713,
1992-11-26,,,2.14,-0.70798,,-2.5538813149432626,-0.05404080212366713,
1992-11-27,,,2.14,-0.70798,,-2.5538813149432626,-0.05404080212366713,
1992-11-30,,,2.16,-0.7356,,0.0,0.0,
1992-12-01,,,2.16,-0.7356,,0.0,0.0,
1992-12-02,,,2.13,-0.7356,,0.0,0.0,
1992-12-03,,,2.12,-0.7356,,0.0,0.0,
1992-12-04,,,2.13,-0.7356,,0.0,0.0,
1992-12-07,,,2.14,-0.77038,,0.0,0.0,
1992-12-08,,,2.16,-0.77038,,0.0,0.0,
1992-12-09,,,2.14,-0.77038,,0.0,0.0,
1992-12-10,,,2.15,-0.77038,,0.0,0.0,
1992-12-11,,,2.1,-0.77038,,2.468092069379302,-0.30279212318470305,
1992-12-14,,,2.02,-0.80923,,2.468092069379302,-0.30279212318470305,
1992-12-15,,,2.03,-0.80923,,2.468092069379302,-0.30279212318470305,
1992-12-16,,,2.06,-0.80923,,2.468092069379302,-0.30279212318470305,
1992-12-17,,,2.1,-0.80923,,2.468092069379302,-0.30279212318470305,
1992-12-18,,,2.08,-0.80923,,2.468092069379302,-0.30279212318470305,
1992-12-21,,,2.1,-0.84719,,2.468092069379302,-0.30279212318470305,
1992-12-22,,,2.07,-0.84719,,2.468092069379302,-0.30279212318470305,
1992-12-23,,,2.01,-0.84719,,2.468092069379302,-0.30279212318470305,
1992-12-24,,,2.05,-0.84719,,2.468092069379302,-0.30279212318470305,
1992-12-25,,,2.09,-0.84719,,2.468092069379302,-0.30279212318470305,
1992-12-28,,,2.09,-0.88195,,2.468092069379302,-0.30279212318470305,
1992-12-29,,,2.08,-0.88195,,0.0,0.0,
1992-12-30,,,2.08,-0.88195,,0.0,0.0,
1992-12-31,,,2.14,-0.88195,,0.0,0.0,
1993-01-01,,,2.14,-0.88195,,0.0,0.0,
1993-01-04,,,2.14,-0.91051,,0.0,0.0,
1993-01-05,,,2.12,-0.91051,,0.0,0.0,
1993-01-06,,,2.13,-0.91051,,0.0,0.0,
1993-01-07,,,2.11,-0.91051,,0.0,0.0,
1993-01-08,,,2.12,-0.91051,,0.0,0.0,
1993-01-11,,,2.25,-0.93151,,0.0,0.0,
1993-01-12,,,2.23,-0.93151,,2.1318499986692663,0.16376094605676794,
1993-01-13,,,2.24,-0.93151,,2.1318499986692663,0.16376094605676794,
1993-01-14,,,2.25,-0.93151,,2.1318499986692663,0.16376094605676794,
1993-01-15,,,2.25,-0.93151,,2.1318499986692663,0.16376094605676794,
1993-01-18,,,2.29,-0.94643,,2.1318499986692663,0.16376094605676794,
1993-01-19,,,2.29,-0.94643,,2.1318499986692663,0.16376094605676794,
1993-01-20,,,2.2,-0.94643,,2.1318499986692663,0.16376094605676794,
1993-01-21,,,2.2,-0.94643,,2.1318499986692663,0.16376094605676794,
1993-01-22,,,2.24,-0.94643,,2.1318499986692663,0.16376094605676794,
1993-01-25,,,2.27,-0.9555,,2.1318499986692663,0.16376094605676794,
1993-01-26,,,2.22,-0.9555,,2.1318499986692663,0.16376094605676794,
1993-01-27,,,2.2,-0.9555,,2.1318499986692663,0.16376094605676794,
1993-01-28,,,2.24,-0.9555,,0.0,0.0,
1993-01-29,,,2.24,-0.9555,,0.0,0.0,
1993-02-01,,,2.19,-0.95937,,0.0,0.0,
1993-02-02,,,2.19,-0.95937,,0.0,0.0,
1993-02-03,,,2.21,-0.95937,,0.0,0.0,
1993-02-04,,,2.18,-0.95937,,0.0,0.0,
1993-02-05,,,2.2,-0.95937,,0.0,0.0,
1993-02-08,,,2.25,-0.96017,,0.0,0.0,
1993-02-09,,,2.21,-0.96017,,0.0,0.0,
1993-02-10,,,2.21,-0.96017,,0.0,0.0,
1993-02-11,,,2.13,-0.96017,,0.0,0.0,
1993-02-12,,,2.17,-0.96017,,-3.473706155209255,-0.5691887937159468,
1993-02-15,,,2.15,-0.95941,,-3.473706155209255,-0.5691887937159468,
1993-02-16,,,2.15,-0.95941,,-3.473706155209255,-0.5691887937159468,
1993-02-17,,,2.2,-0.95941,,-3.473706155209255,-0.5691887937159468,
1993-02-18,,,2.22,-0.95941,,-3.473706155209255,-0.5691887937159468,
1993-02-19,,,2.22,-0.95941,,-3.473706155209255,-0.5691887937159468,
1993-02-22,,,2.16,-0.95806,,-3.473706155209255,-0.5691887937159468,
1993-02-23,,,2.1,-0.95806,,-3.473706155209255,-0.5691887937159468,
1993-02-24,,,2.02,-0.95806,,-3.473706155209255,-0.5691887937159468,
1993-02-25,,,2.04,-0.95806,,-3.473706155209255,-0.5691887937159468,
1993-02-26,,,2.08,-0.95806,,-3.473706155209255,-0.5691887937159468,
1993-03-01,,,2.11,-0.95874,,-3.473706155209255,-0.5691887937159468,
1993-03-02,,,2.06,-0.95874,,0.0,0.0,
1993-03-03,,,2.07,-0.95874,,0.0,0.0,
1993-03-04,,,2.07,-0.95874,,0.0,0.0,
1993-03-05,,,2.08,-0.95874,,0.0,0.0,
1993-03-08,,,1.99,-0.96074,,0.0,0.0,
1993-03-09,,,1.88,-0.96074,,0.0,0.0,
1993-03-10,,,1.89,-0.96074,,0.0,0.0,
1993-03-11,,,1.92,-0.96074,,0.0,0.0,
1993-03-12,,,1.95,-0.96074,,0.0,0.0,
1993-03-15,,,2.0,-0.96465,,-0.21327717934180868,-0.10200449457303806,
1993-03-16,,,2.07,-0.96465,,-0.21327717934180868,-0.10200449457303806,
1993-03-17,,,2.04,-0.96465,,-0.21327717934180868,-0.10200449457303806,
1993-03-18,,,2.04,-0.96465,,-0.21327717934180868,-0.10200449457303806,
1993-03-19,,,2.02,-0.96465,,-0.21327717934180868,-0.10200449457303806,
1993-03-22,,,2.0,-0.97027,,-0.21327717934180868,-0.10200449457303806,
1993-03-23,,,2.04,-0.97027,,-0.21327717934180868,-0.10200449457303806,
1993-03-24,,,2.03,-0.97027,,-0.21327717934180868,-0.10200449457303806,
1993-03-25,,,2.02,-0.97027,,-0.21327717934180868,-0.10200449457303806,
1993-03-26,,,2.06,-0.97027,,-0.21327717934180868,-0.10200449457303806,
1993-03-29,,,2.07,-0.97718,,-0.21327717934180868,-0.10200449457303806,
1993-03-30,,,2.11,-0.97718,,-0.21327717934180868,-0.10200449457303806,
1993-03-31,,,2.11,-0.97718,,0.0,0.0,
1993-04-01,,,2.07,-0.97718,,0.0,0.0,
1993-04-02,,,2.12,-0.97718,,0.0,0.0,
1993-04-05,,,2.17,-0.98396,,0.0,0.0,
1993-04-06,,,2.17,-0.98396,,0.0,0.0,
1993-04-07,,,2.15,-0.98396,,0.0,0.0,
1993-04-08,,,2.14,-0.98396,,0.0,0.0,
1993-04-09,,,2.12,-0.98396,,0.0,0.0,
1993-04-12,,,2.12,-0.99019,,-0.18126724744331746,0.48288882388916043,
1993-04-13,,,2.1,-0.99019,,-0.18126724744331746,0.48288882388916043,
1993-04-14,,,2.11,-0.99019,,-0.18126724744331746,0.48288882388916043,
1993-04-15,,,2.12,-0.99019,,-0.18126724744331746,0.48288882388916043,
1993-04-16,,,2.09,-0.99019,,-0.18126724744331746,0.48288882388916043,
1993-04-19,,,2.09,-0.99459,,-0.18126724744331746,0.48288882388916043,
1993-04-20,,,2.09,-0.99459,,-0.18126724744331746,0.48288882388916043,
1993-04-21,,,2.09,-0.99459,,-0.18126724744331746,0.48288882388916043,
1993-04-22,,,2.09,-0.99459,,-0.18126724744331746,0.48288882388916043,
1993-04-23,,,2.1,-0.99459,,-0.18126724744331746,0.48288882388916043,
1993-04-26,,,2.14,-0.99618,,-0.18126724744331746,0.48288882388916043,
1993-04-27,,,2.15,-0.99618,,-0.18126724744331746,0.48288882388916043,
1993-04-28,,,2.14,-0.99618,,0.0,0.0,
1993-04-29,,,2.17,-0.99618,,0.0,0.0,
1993-04-30,,,2.2,-0.99618,,0.0,0.0,
1993-05-03,,,2.22,-0.99579,,0.0,0.0,
1993-05-04,,,2.21,-0.99579,,0.0,0.0,
1993-05-05,,,2.17,-0.99579,,0.0,0.0,
1993-05-06,,,2.13,-0.99579,,0.0,0.0,
1993-05-07,,,2.09,-0.99579,,0.0,0.0,
1993-05-10,,,2.13,-0.9925,,0.0,0.0,
1993-05-11,,,2.1,-0.9925,,0.0,0.0,
1993-05-12,,,2.1,-0.9925,,0.0,0.0,
1993-05-13,,,2.14,-0.9925,,2.260468898224688,0.2207014813991437,
1993-05-14,,,2.11,-0.9925,,2.260468898224688,0.2207014813991437,
1993-05-17,,,2.06,-0.98813,,2.260468898224688,0.2207014813991437,
1993-05-18,,,2.02,-0.98813,,2.260468898224688,0.2207014813991437,
1993-05-19,,,2.07,-0.98813,,2.260468898224688,0.2207014813991437,
1993-05-20,,,2.08,-0.98813,,2.260468898224688,0.2207014813991437,
1993-05-21,,,2.06,-0.98813,,2.260468898224688,0.2207014813991437,
1993-05-24,,,2.02,-0.98452,,2.260468898224688,0.2207014813991437,
1993-05-25,,,1.97,-0.98452,,2.260468898224688,0.2207014813991437,
1993-05-26,,,1.98,-0.98452,,2.260468898224688,0.2207014813991437,
1993-05-27,,,1.92,-0.98452,,2.260468898224688,0.2207014813991437,
1993-05-28,,,1.89,-0.98452,,2.260468898224688,0.2207014813991437,
1993-05-31,,,1.92,-0.98313,,0.0,0.0,
1993-06-01,,,1.92,-0.98313,,0.0,0.0,
1993-06-02,,,1.91,-0.98313,,0.0,0.0,
1993-06-03,,,1.88,-0.98313,,0.0,0.0,
1993-06-04,,,1.88,-0.98313,,0.0,0.0,
1993-06-07,,,1.8,-0.98536,,0.0,0.0,
1993-06-08,,,1.78,-0.98536,,0.0,0.0,
1993-06-09,,,1.76,-0.98536,,0.0,0.0,
1993-06-10,,,1.78,-0.98536,,0.0,0.0,
1993-06-11,,,1.78,-0.98536,,0.3710673487237859,-0.003432615124632221,
1993-06-14,,,1.82,-0.99287,,0.3710673487237859,-0.003432615124632221,
1993-06-15,,,1.84,-0.99287,,0.3710673487237859,-0.003432615124632221,
1993-06-16,,,1.85,-0.99287,,0.3710673487237859,-0.003432615124632221,
1993-06-17,,,1.87,-0.99287,,0.3710673487237859,-0.003432615124632221,
1993-06-18,,,1.85,-0.99287,,0.3710673487237859,-0.003432615124632221,
1993-06-21,,,1.81,-1.0053,,0.3710673487237859,-0.003432615124632221,
1993-06-22,,,1.76,-1.0053,,0.3710673487237859,-0.003432615124632221,
1993-06-23,,,1.76,-1.0053,,0.3710673487237859,-0.003432615124632221,
1993-06-24,,,1.71,-1.0053,,0.3710673487237859,-0.003432615124632221,
1993-06-25,,,1.73,-1.0053,,0.3710673487237859,-0.003432615124632221,
1993-06-28,,,1.74,-1.02101,,0.3710673487237859,-0.003432615124632221,
1993-06-29,,,1.74,-1.02101,,0.0,0.0,
1993-06-30,,,1.76,-1.02101,,0.0,0.0,
1993-07-01,,,1.77,-1.02101,,0.0,0.0,
1993-07-02,,,1.81,-1.02101,,0.0,0.0,
1993-07-05,,,1.83,-1.03833,,0.0,0.0,
1993-07-06,,,1.83,-1.03833,,0.0,0.0,
1993-07-07,,,1.8,-1.03833,,0.0,0.0,
1993-07-08,,,1.8,-1.03833,,0.0,0.0,
1993-07-09,,,1.78,-1.03833,,0.0,0.0,
1993-07-12,,,1.78,-1.056,,0.0,0.0,
1993-07-13,,,1.76,-1.056,,1.3520293643877634,0.16609146384936047,
1993-07-14,,,1.74,-1.056,,1.3520293643877634,0.16609146384936047,
1993-07-15,,,1.75,-1.056,,1.3520293643877634,0.16609146384936047,
1993-07-16,,,1.73,-1.056,,1.3520293643877634,0.16609146384936047,
1993-07-19,,,1.72,-1.07167,,1.3520293643877634,0.16609146384936047,
1993-07-20,,,1.72,-1.07167,,1.3520293643877634,0.16609146384936047,
1993-07-21,,,1.66,-1.07167,,1.3520293643877634,0.16609146384936047,
1993-07-22,,,1.68,-1.07167,,1.3520293643877634,0.16609146384936047,
1993-07-23,,,1.68,-1.07167,,1.3520293643877634,0.16609146384936047,
1993-07-26,,,1.7,-1.08454,,1.3520293643877634,0.16609146384936047,
1993-07-27,,,1.71,-1.08454,,1.3520293643877634,0.16609146384936047,
1993-07-28,,,1.67,-1.08454,,1.3520293643877634,0.16609146384936047,
1993-07-29,,,1.69,-1.08454,,0.0,0.0,
1993-07-30,,,1.69,-1.08454,,0.0,0.0,
1993-08-02,,,1.7,-1.09314,,0.0,0.0,
1993-08-03,,,1.66,-1.09314,,0.0,0.0,
1993-08-04,,,1.66,-1.09314,,0.0,0.0,
1993-08-05,,,1.71,-1.09314,,0.0,0.0,
1993-08-06,,,1.74,-1.09314,,0.0,0.0,
1993-08-09,,,1.77,-1.09788,,0.0,0.0,
1993-08-10,,,1.76,-1.09788,,0.0,0.0,
1993-08-11,,,1.72,-1.09788,,0.0,0.0,
1993-08-12,,,1.65,-1.09788,,1.3913134102811364,-0.27310880064111975,
1993-08-13,,,1.71,-1.09788,,1.3913134102811364,-0.27310880064111975,
1993-08-16,,,1.72,-1.09894,,1.3913134102811364,-0.27310880064111975,
1993-08-17,,,1.7,-1.09894,,1.3913134102811364,-0.27310880064111975,
1993-08-18,,,1.68,-1.09894,,1.3913134102811364,-0.27310880064111975,
1993-08-19,,,1.71,-1.09894,,1.3913134102811364,-0.27310880064111975,
1993-08-20,,,1.71,-1.09894,,1.3913134102811364,-0.27310880064111975,
1993-08-23,,,1.68,-1.09674,,1.3913134102811364,-0.27310880064111975,
1993-08-24,,,1.63,-1.09674,,1.3913134102811364,-0.27310880064111975,
1993-08-25,,,1.65,-1.09674,,1.3913134102811364,-0.27310880064111975,
1993-08-26,,,1.66,-1.09674,,1.3913134102811364,-0.27310880064111975,
1993-08-27,,,1.6,-1.09674,,1.3913134102811364,-0.27310880064111975,
1993-08-30,,,1.61,-1.09174,,0.0,0.0,
1993-08-31,,,1.58,-1.09174,,0.0,0.0,
1993-09-01,,,1.57,-1.09174,,0.0,0.0,
1993-09-02,,,1.58,-1.09174,,0.0,0.0,
1993-09-03,,,1.58,-1.09174,,0.0,0.0,
1993-09-06,,,1.6,-1.08475,,0.0,0.0,
1993-09-07,,,1.6,-1.08475,,0.0,0.0,
1993-09-08,,,1.53,-1.08475,,0.0,0.0,
1993-09-09,,,1.45,-1.08475,,0.0,0.0,
1993-09-10,,,1.47,-1.08475,,1.0124630605164997,0.09621993127146844,
1993-09-13,,,1.49,-1.07574,,1.0124630605164997,0.09621993127146844,
1993-09-14,,,1.44,-1.07574,,1.0124630605164997,0.09621993127146844,
1993-09-15,,,1.46,-1.07574,,1.0124630605164997,0.09621993127146844,
1993-09-16,,,1.5,-1.07574,,1.0124630605164997,0.09621993127146844,
1993-09-17,,,1.49,-1.07574,,1.0124630605164997,0.09621993127146844,
1993-09-20,,,1.49,-1.06429,,1.0124630605164997,0.09621993127146844,
1993-09-21,,,1.5,-1.06429,,1.0124630605164997,0.09621993127146844,
1993-09-22,,,1.57,-1.06429,,1.0124630605164997,0.09621993127146844,
1993-09-23,,,1.55,-1.06429,,1.0124630605164997,0.09621993127146844,
1993-09-24,,,1.55,-1.06429,,1.0124630605164997,0.09621993127146844,
1993-09-27,,,1.52,-1.051,,1.0124630605164997,0.09621993127146844,
1993-09-28,,,1.49,-1.051,,0.0,0.0,
1993-09-29,,,1.49,-1.051,,0.0,0.0,
1993-09-30,,,1.51,-1.051,,0.0,0.0,
1993-10-01,,,1.51,-1.051,,0.0,0.0,
1993-10-04,,,1.5,-1.03597,,0.0,0.0,
1993-10-05,,,1.49,-1.03597,,0.0,0.0,
1993-10-06,,,1.49,-1.03597,,0.0,0.0,
1993-10-07,,,1.5,-1.03597,,0.0,0.0,
1993-10-08,,,1.5,-1.03597,,0.0,0.0,
1993-10-11,,,1.48,-1.01984,,0.0,0.0,
1993-10-12,,,1.48,-1.01984,,0.0,0.0,
1993-10-13,,,1.45,-1.01984,,-0.005087893357758055,0.3330129085416189,
1993-10-14,,,1.43,-1.01984,,-0.005087893357758055,0.3330129085416189,
1993-10-15,,,1.41,-1.01984,,-0.005087893357758055,0.3330129085416189,
1993-10-18,,,1.38,-1.0025,,-0.005087893357758055,0.3330129085416189,
1993-10-19,,,1.43,-1.0025,,-0.005087893357758055,0.3330129085416189,
1993-10-20,,,1.41,-1.0025,,-0.005087893357758055,0.3330129085416189,
1993-10-21,,,1.4,-1.0025,,-0.005087893357758055,0.3330129085416189,
1993-10-22,,,1.46,-1.0025,,-0.005087893357758055,0.3330129085416189,
1993-10-25,,,1.51,-0.98456,,-0.005087893357758055,0.3330129085416189,
1993-10-26,,,1.52,-0.98456,,-0.005087893357758055,0.3330129085416189,
1993-10-27,,,1.5,-0.98456,,-0.005087893357758055,0.3330129085416189,
1993-10-28,,,1.45,-0.98456,,-0.005087893357758055,0.3330129085416189,
1993-10-29,,,1.44,-0.98456,,0.0,0.0,
1993-11-01,,,1.44,-0.96706,,0.0,0.0,
1993-11-02,,,1.45,-0.96706,,0.0,0.0,
1993-11-03,,,1.47,-0.96706,,0.0,0.0,
